Epoch,Train Loss,Train Error,Test Loss,Test Error
63,1.33595445,0.38898,0.884186376,0.2642
64,1.33874456,0.38796,0.900777789,0.2669
65,1.33910066,0.38978,0.904193874,0.2701
66,1.33472336,0.38846,0.887174085,0.2707
67,1.33151751,0.38698,0.891851094,0.2643
68,1.32742303,0.3832,0.871517008,0.2629
69,1.32605865,0.38438,0.869667763,0.2634
70,1.32403121,0.3834,0.89944797,0.2727
71,1.32234594,0.38308,0.862069968,0.2644
72,1.31861642,0.382,0.853035929,0.2648
73,1.31301091,0.3802,0.873519736,0.2602
74,1.31254585,0.3791,0.863982313,0.2573
75,1.30803303,0.37732,0.846829574,0.2588
76,1.30677924,0.3782,0.884096751,0.2637
77,1.30077893,0.37494,0.856153044,0.2575
78,1.29889911,0.37506,0.8479281,0.2568
79,1.30246252,0.37394,0.850423941,0.2572
80,1.29503329,0.37192,0.864773109,0.2566
81,1.29568305,0.37142,0.839126534,0.2537
82,1.29403462,0.37096,0.848960547,0.2571
83,1.28985473,0.37178,0.838727612,0.2545
84,1.28928997,0.3693,0.85810945,0.2552
85,1.28653248,0.3698,0.843289263,0.2534
86,1.28632995,0.36754,0.841630952,0.2504
87,1.28145046,0.36806,0.840516767,0.2489
88,1.28253167,0.36768,0.836066439,0.2492
89,1.27723283,0.36534,0.836666984,0.2527
90,1.27541363,0.36472,0.830919167,0.2491
91,1.27519976,0.36294,0.84498786,0.2476
92,1.27027684,0.36344,0.848918462,0.2525
93,1.26795845,0.36362,0.832933226,0.2484
94,1.26851014,0.36162,0.836257634,0.2533
95,1.26607251,0.36088,0.828074762,0.2499
96,1.26136552,0.36062,0.830383199,0.2417
97,1.26066818,0.3613,0.819252344,0.2452
98,1.26130771,0.3594,0.839221159,0.2592
99,1.25783066,0.35846,0.842717581,0.2454
100,1.2586689,0.35852,0.819758013,0.2407
101,1.25016227,0.35672,0.83186226,0.2483
102,1.25547353,0.35832,0.828882535,0.2522
103,1.24867426,0.35498,0.81893589,0.2437
104,1.24622759,0.3553,0.818152364,0.2456
105,1.2445538,0.35392,0.824695209,0.2528
106,1.24453037,0.35386,0.832118699,0.2449
107,1.24624934,0.35478,0.817466182,0.239
108,1.23944765,0.3546,0.820962625,0.247
109,1.23691037,0.35346,0.821689854,0.2431
110,1.23849331,0.35124,0.818258552,0.2432
111,1.23401136,0.35168,0.818510107,0.2439
112,1.23286906,0.35006,0.824319869,0.2454
113,1.22877962,0.34704,0.804204435,0.2413
114,1.23402137,0.35074,0.817262911,0.2431
115,1.22994013,0.35014,0.818697504,0.2384
116,1.22835478,0.34928,0.815511784,0.2406
117,1.22676095,0.34902,0.797538089,0.242
118,1.2221852,0.34598,0.813369051,0.2455
119,1.22496971,0.34494,0.802997025,0.2441
120,1.2233238,0.34642,0.809454597,0.236
121,1.22255431,0.34584,0.822223775,0.2411
122,1.21564624,0.34558,0.812388452,0.2419
123,1.21609779,0.3448,0.809700541,0.242
124,1.21692627,0.34536,0.800048447,0.2344
125,1.21328716,0.34334,0.814363862,0.2431
126,1.20856133,0.34174,0.807520638,0.2373
127,1.20966812,0.34372,0.797272528,0.2396
128,1.20742181,0.34062,0.797039765,0.24
129,1.20438294,0.34094,0.80165617,0.2392
130,1.20665051,0.34356,0.795805556,0.2307
131,1.20494928,0.34016,0.796448187,0.2386
132,1.20330176,0.34202,0.800416159,0.2354
133,1.20084044,0.34068,0.784558781,0.2373
134,1.1972591,0.33802,0.808198526,0.2396
135,1.19237135,0.33716,0.803836151,0.2374
136,1.19495179,0.3394,0.797280315,0.2373
137,1.19788595,0.34004,0.783533018,0.2321
138,1.19746802,0.3413,0.791716164,0.2336
139,1.19616474,0.33988,0.799455462,0.2344
140,1.19534614,0.33778,0.791554514,0.235
141,1.18849575,0.33498,0.809484074,0.2419
142,1.188709,0.3355,0.798332399,0.2404
143,1.19028534,0.33622,0.809474217,0.2361
144,1.18695315,0.33438,0.798475559,0.2344
145,1.18691507,0.33606,0.795641575,0.2362
146,1.18436545,0.3355,0.780475353,0.236
147,1.18358148,0.33394,0.794354696,0.2341
148,1.18091236,0.33528,0.815778593,0.2353
149,1.17873927,0.33438,0.800853025,0.2337
150,1.17993156,0.33104,0.793488842,0.2358
151,1.17328812,0.33292,0.784762179,0.2339
152,1.17752967,0.3343,0.80293661,0.2374
153,1.17085043,0.333,0.790631956,0.2374
154,1.17355847,0.3324,0.79088406,0.2364
155,1.16733347,0.3303,0.782315603,0.2324
156,1.17213829,0.33334,0.791048792,0.2345
157,1.16682716,0.3306,0.793730408,0.2335
158,1.17239239,0.33156,0.79207328,0.2323
159,1.16731287,0.3321,0.801577662,0.2373
160,1.16384284,0.33086,0.795902705,0.2338
161,1.16282478,0.33156,0.796442748,0.2366
162,1.16328535,0.33052,0.773331761,0.2344
163,1.16579311,0.3295,0.784004137,0.2305
164,1.16124147,0.32888,0.784076988,0.2333
165,1.15944589,0.32974,0.783474009,0.2292
166,1.15774126,0.3279,0.788730782,0.233
167,1.16134828,0.33022,0.794285967,0.2318
168,1.15398959,0.3253,0.802298434,0.2315
169,1.14945202,0.32752,0.77335808,0.2294
170,1.14853145,0.3254,0.804732229,0.233
171,1.15526702,0.32768,0.773225234,0.2272
172,1.14890887,0.32582,0.801792377,0.2336
173,1.14895642,0.32448,0.791033882,0.2325
174,1.1506325,0.32662,0.815316976,0.2363
175,1.15017385,0.32552,0.801306537,0.2328
176,1.14684771,0.3245,0.795873106,0.2316
177,1.14383797,0.32444,0.801402634,0.2323
178,1.14778662,0.3256,0.804800419,0.235
179,1.14157894,0.32354,0.784257131,0.2365
180,1.14510315,0.32242,0.8074081,0.23
181,1.13856037,0.32228,0.788698326,0.2276
182,1.13867499,0.32278,0.783235422,0.2334
183,1.13509546,0.32368,0.793060225,0.2355
184,1.13478869,0.3215,0.816225367,0.2397
185,1.1349187,0.32102,0.781985576,0.2292
186,1.13567266,0.32036,0.778528469,0.2326
187,1.13814113,0.32218,0.801674008,0.2328
188,1.12938207,0.32036,0.780292506,0.2321
189,1.13197324,0.3221,0.791960742,0.2331
190,1.13522814,0.32194,0.783402082,0.2325
191,1.13008567,0.3219,0.784951327,0.2317
192,1.13312564,0.32286,0.774710188,0.2323
193,1.12677028,0.3216,0.784307688,0.2297
194,1.12718631,0.32036,0.780791825,0.2299
195,1.12596467,0.32184,0.80698255,0.2398
196,1.12843679,0.32034,0.775269974,0.2312
197,1.12490272,0.31984,0.799078469,0.2384
198,1.12319482,0.3201,0.797452679,0.2346
199,1.12182133,0.31972,0.794302678,0.2311
200,1.12116158,0.31854,0.80866296,0.2386
201,1.12032365,0.3179,0.789350563,0.2309
202,1.11646867,0.31866,0.799849498,0.2316
203,1.11810461,0.31726,0.795244764,0.2286
204,1.11723188,0.31782,0.804612603,0.2324
205,1.11452645,0.31674,0.786479965,0.2319
206,1.1163421,0.31786,0.79025763,0.2343
207,1.11716579,0.31874,0.793745168,0.2287
208,1.11193271,0.31738,0.798407447,0.2377
209,1.11462327,0.31882,0.789281408,0.2261
210,1.11428904,0.31684,0.808155619,0.2299
211,1.11649038,0.3192,0.786300675,0.229
212,1.10924071,0.315,0.796334553,0.2361
213,1.1071733,0.31594,0.815688021,0.2389
214,1.1113837,0.31638,0.791200371,0.231
215,1.10820921,0.31504,0.818975602,0.2376
216,1.10272354,0.31446,0.804712167,0.2363
217,1.10750708,0.31638,0.803219267,0.2363
218,1.10648202,0.31396,0.790398889,0.2317
219,1.10179494,0.31548,0.792237106,0.231
220,1.10625526,0.3163,0.784709502,0.2255
221,1.10277336,0.31592,0.793612441,0.233
222,1.10319413,0.31428,0.791113585,0.2323
223,1.09797273,0.31274,0.788918059,0.2309
224,1.09869873,0.31284,0.782505571,0.2329
225,1.09630557,0.31196,0.780045109,0.2272
226,1.09854301,0.31424,0.790710405,0.2363
227,1.09957465,0.31426,0.792982962,0.2343
228,1.09481077,0.31268,0.792766644,0.2353
229,1.09314557,0.311,0.795490758,0.2312
230,1.0947615,0.31286,0.797942725,0.2327
231,1.09453552,0.31356,0.78363544,0.2283
232,1.09223179,0.31292,0.793965709,0.2309
233,1.0881289,0.31092,0.799412617,0.234
234,1.08951898,0.31202,0.79038267,0.2329
235,1.08999594,0.31188,0.800633206,0.2333
236,1.08708184,0.31194,0.812655768,0.2354
237,1.08815696,0.31126,0.790264185,0.2326
238,1.08497314,0.31136,0.811166711,0.2355
239,1.08575255,0.31066,0.795428587,0.2343
240,1.08387397,0.31,0.797231946,0.2317
241,1.0841275,0.30974,0.802573202,0.2314
242,1.08588845,0.31046,0.828053654,0.2396
243,1.08350479,0.30872,0.825660809,0.2345
244,1.08306962,0.31138,0.793913011,0.2321
245,1.08031661,0.30934,0.794452664,0.2349
246,1.08141613,0.30944,0.788848239,0.2302
247,1.08428026,0.31044,0.789106665,0.2305
248,1.07412555,0.30962,0.804406295,0.2368
249,1.07807427,0.30934,0.807385546,0.2373
250,1.07838611,0.3099,0.79693029,0.2325
251,1.07527947,0.30876,0.806146933,0.2391
252,1.07282373,0.31012,0.784047256,0.2345
253,1.07472142,0.30738,0.806162812,0.2336
254,1.07291948,0.30698,0.793139321,0.2328
255,1.07293548,0.307,0.804578418,0.2392
256,1.07085723,0.30644,0.799227155,0.2298
257,1.07139229,0.3086,0.792859804,0.2289
258,1.0736695,0.30698,0.779683577,0.2291
259,1.07118506,0.3082,0.803386158,0.2333
260,1.06878319,0.30656,0.808557379,0.2369
261,1.06884174,0.30734,0.796367657,0.2371
262,1.0645487,0.30526,0.782433102,0.2279
263,1.06670592,0.30566,0.822582575,0.2396
264,1.06844917,0.308,0.791493583,0.2332
265,1.066878,0.30756,0.806291485,0.2341
266,1.06499628,0.30616,0.813214326,0.2327
267,1.06417245,0.30596,0.795318345,0.2329
268,1.06199882,0.30534,0.806573974,0.2335
269,1.06125624,0.30352,0.807700393,0.2381
270,1.06312462,0.3078,0.80650815,0.2342
271,1.05610223,0.30436,0.809389347,0.236
272,1.05758581,0.3048,0.833987874,0.2418
273,1.06174324,0.30534,0.783208664,0.2302
274,1.06165072,0.30788,0.815689541,0.2342
275,1.05825918,0.3035,0.807251459,0.2353
276,1.05670927,0.30386,0.806301351,0.2346
277,1.06001094,0.3036,0.789115946,0.2253
278,1.05505505,0.3058,0.837002358,0.2403
279,1.05163628,0.30402,0.812981454,0.2363
280,1.05634405,0.30436,0.786224493,0.2337
281,1.05187139,0.30266,0.813076742,0.2371
282,1.05461278,0.30426,0.797707452,0.2326
283,1.05699113,0.30404,0.825952429,0.2414
284,1.05314323,0.30488,0.820394993,0.2363
285,1.05389795,0.30544,0.808726333,0.2408
286,1.05234612,0.30304,0.810122722,0.2374
287,1.04967255,0.3018,0.816247543,0.2389
288,1.04660562,0.30182,0.802047829,0.2346
289,1.04592746,0.30154,0.798048352,0.2333
290,1.0480048,0.30244,0.814426076,0.235
291,1.05226153,0.3043,0.795032977,0.2327
292,1.05006124,0.3035,0.818722438,0.2381
293,1.04844883,0.30248,0.815413691,0.2359
294,1.04510601,0.30084,0.804223804,0.2336
295,1.04346047,0.30218,0.797859344,0.2381
296,1.04446233,0.30066,0.798656923,0.2324
297,1.04539814,0.30218,0.815405912,0.2401
298,1.04301417,0.30182,0.814870977,0.2397
299,1.04260066,0.30214,0.813278638,0.2397
300,1.04207667,0.30066,0.823924202,0.2368
301,1.04127632,0.30284,0.804921241,0.2392
302,1.03887681,0.30054,0.799455764,0.2332
303,1.03736667,0.30046,0.817321271,0.2375
304,1.04063027,0.3021,0.81598648,0.2344
305,1.03784882,0.29992,0.79995467,0.2338
306,1.03791754,0.30112,0.813840216,0.2374
307,1.03670954,0.29986,0.813787349,0.2391
308,1.03727556,0.30006,0.802904909,0.2334
309,1.03682524,0.29952,0.830181205,0.2406
310,1.04001191,0.30064,0.801418128,0.2322
311,1.03736966,0.30148,0.819306906,0.2387
312,1.03171638,0.29844,0.802482788,0.2323
313,1.03659991,0.30082,0.801938778,0.2335
314,1.0321174,0.30132,0.821762532,0.2382
315,1.02835101,0.29644,0.824393812,0.2405
316,1.03485177,0.2996,0.795495001,0.2345
317,1.02795877,0.29956,0.812919633,0.2407
318,1.02955775,0.29984,0.822635627,0.2407
319,1.03159631,0.2991,0.804880909,0.2374
320,1.02801719,0.29816,0.805469115,0.2355
321,1.03201023,0.29868,0.822740275,0.2444
322,1.02982531,0.29978,0.82725736,0.2403
323,1.02629638,0.29868,0.823999519,0.2427
324,1.02308856,0.29652,0.822420629,0.2367
325,1.03129665,0.29938,0.809887861,0.237
326,1.02335023,0.2974,0.806935295,0.2385
327,1.02425874,0.29698,0.80859168,0.2364
328,1.02433751,0.29894,0.825799097,0.2451
329,1.02118547,0.29752,0.844489925,0.253
330,1.02495751,0.29676,0.841505144,0.2483
331,1.01860243,0.29764,0.837971896,0.2433
332,1.02023055,0.29708,0.807184567,0.2405
333,1.0219763,0.29932,0.811480632,0.2409
334,1.01736634,0.2946,0.818355784,0.2394
335,1.02147767,0.29712,0.832526063,0.2432
336,1.02070484,0.2966,0.826916836,0.2452
337,1.0209041,0.29784,0.830039024,0.2387
338,1.01489806,0.29678,0.823184611,0.2426
339,1.01734556,0.29722,0.820120019,0.242
340,1.01952972,0.29632,0.840684022,0.2457
341,1.01968132,0.29766,0.816168489,0.2371
342,1.01798761,0.29664,0.810015078,0.236
343,1.01906885,0.30002,0.796185597,0.2381
344,1.01721824,0.29608,0.836647456,0.244
345,1.01468128,0.29374,0.79241097,0.2325
346,1.01270432,0.2956,0.806287738,0.2419
347,1.01296298,0.29596,0.818861844,0.2409
348,1.01350938,0.29608,0.816062723,0.237
349,1.01164227,0.29538,0.813435171,0.242
350,1.01487945,0.29444,0.818005607,0.2458
351,1.01162644,0.29422,0.811199557,0.2387
352,1.00805063,0.29222,0.835551047,0.2494
353,1.00924905,0.29534,0.825555016,0.2424
354,1.01430389,0.29478,0.816438171,0.2376
355,1.00736516,0.29556,0.811752118,0.2389
356,1.01343458,0.29514,0.806406016,0.241
357,1.00976116,0.29444,0.826216263,0.2432
358,1.00556513,0.29362,0.841184558,0.2483
359,1.01012446,0.29532,0.828228011,0.2452
360,1.00915575,0.29652,0.823131127,0.245
361,1.00810208,0.29406,0.853888148,0.2463
362,1.00943195,0.2955,0.823638016,0.2392
363,1.00267186,0.29348,0.844673924,0.2459
364,0.998744378,0.29234,0.826038905,0.246
365,1.00174178,0.293,0.824152009,0.245
366,1.0081726,0.29394,0.81096553,0.2401
367,1.00642236,0.29388,0.822516627,0.2458
368,1.00105118,0.29186,0.838786779,0.248
369,1.00435847,0.29496,0.807191016,0.2352
370,1.00324279,0.29298,0.838957489,0.2437
371,1.00538383,0.29626,0.821312492,0.241
372,1.00402878,0.29476,0.796058046,0.2343
373,0.99509797,0.29222,0.822920641,0.2419
374,1.00009433,0.2935,0.857013083,0.2517
375,1.00122025,0.29446,0.85443814,0.2498
376,0.997585129,0.2933,0.817915189,0.2413
377,1.00453473,0.29462,0.833878312,0.2453
378,0.995337788,0.29328,0.84037147,0.2473
379,0.994069975,0.29396,0.804955926,0.2381
380,0.999130909,0.29438,0.850808281,0.2485
381,0.999851141,0.29396,0.815314889,0.2384
382,0.998408913,0.29102,0.8436429,0.2497
383,0.996385552,0.2917,0.840747935,0.2463
384,0.99256135,0.29206,0.819652779,0.2451
385,0.990652348,0.28936,0.802672414,0.2406
386,0.995615555,0.29222,0.836486959,0.2403
387,0.991535344,0.29072,0.843954819,0.2476
388,0.993559177,0.29202,0.807020836,0.2372
389,1.0001863,0.29128,0.841934975,0.2453
390,0.987039333,0.28892,0.830134091,0.2455
391,0.990765668,0.29238,0.817700751,0.2448
392,0.994016135,0.2921,0.826814835,0.2435
393,0.985513008,0.28904,0.846052767,0.2477
394,0.988008585,0.28988,0.827861146,0.2449
395,0.990070138,0.28948,0.820915835,0.2409
396,0.991302644,0.29074,0.836869174,0.2447
397,0.98383454,0.28974,0.839932356,0.2498
398,0.987083411,0.29138,0.840218084,0.2487
399,0.986681867,0.2892,0.833132315,0.248
400,0.993928089,0.29228,0.830759038,0.2474
401,0.981509827,0.28808,0.822519695,0.2437
402,0.985258185,0.29224,0.837706269,0.2458
403,0.98670252,0.28924,0.848766212,0.2511
404,0.990119759,0.29104,0.852541105,0.2542
405,0.990682214,0.2922,0.822134109,0.245
406,0.985501404,0.28902,0.845733734,0.2461
407,0.9838817,0.28898,0.822664598,0.2436
408,0.982756779,0.29122,0.829877971,0.2485
409,0.982732294,0.28964,0.822231142,0.2447
410,0.978499163,0.28774,0.840211104,0.2468
411,0.982051088,0.28978,0.855291967,0.2518
412,0.982354998,0.28978,0.851883358,0.2504
413,0.98358557,0.28974,0.833146304,0.2457
414,0.979317845,0.28782,0.864664525,0.2509
415,0.981308917,0.28998,0.844869155,0.2485
416,0.985229832,0.29076,0.83985587,0.2488
417,0.982582606,0.29106,0.839058785,0.2472
418,0.978806418,0.29012,0.856368111,0.2534
419,0.976832268,0.28876,0.843985009,0.2486
420,0.976498449,0.28744,0.84871375,0.2529
421,0.977356972,0.28816,0.848916899,0.2528
422,0.98347117,0.28902,0.850323418,0.2496
423,0.977640568,0.28832,0.83767505,0.2478
424,0.978884427,0.28772,0.852808881,0.254
425,0.981971301,0.29068,0.844060207,0.2476
426,0.984575416,0.29166,0.847419775,0.2574
427,0.973212803,0.28892,0.841805341,0.2497
428,0.981322144,0.2894,0.830263094,0.2506
429,0.97783923,0.28906,0.856669396,0.2548
430,0.976905601,0.28918,0.849570789,0.2505
431,0.972082,0.28632,0.826149341,0.2475
432,0.973621108,0.28854,0.851607775,0.2492
433,0.971252642,0.28682,0.841952293,0.2521
434,0.974753458,0.28794,0.848562571,0.2545
435,0.97116686,0.28746,0.834263534,0.2428
436,0.971614983,0.28658,0.833775885,0.2485
437,0.972251486,0.28692,0.83856244,0.2491
438,0.974058191,0.2872,0.823946149,0.2424
439,0.97297845,0.2863,0.831625107,0.2439
440,0.973014016,0.28656,0.844104227,0.2454
441,0.967171985,0.28502,0.835605213,0.2505
442,0.962906194,0.28578,0.862967793,0.2544
443,0.967137201,0.28514,0.831496164,0.246
444,0.966133002,0.28554,0.824615356,0.2451
445,0.9724681,0.28652,0.81815165,0.244
446,0.965207023,0.2862,0.87589094,0.2648
447,0.964352071,0.28714,0.859561669,0.2553
448,0.96881777,0.28808,0.84752168,0.2521
449,0.972333077,0.28678,0.849205441,0.2573
450,0.965200077,0.28776,0.85929094,0.2538
451,0.966972869,0.28622,0.859071282,0.2544
452,0.967867216,0.28834,0.844274491,0.2502
453,0.964597434,0.2841,0.838400221,0.2472
454,0.966566911,0.28428,0.838637218,0.2441
455,0.964376816,0.28646,0.847795704,0.2551
456,0.962554627,0.2883,0.843519112,0.2488
457,0.965633965,0.28608,0.81903062,0.2459
458,0.966257242,0.28528,0.843605375,0.2502
459,0.965795628,0.28616,0.829642076,0.2498
460,0.964899022,0.2868,0.841949155,0.2487
461,0.964647733,0.28684,0.846627458,0.2528
462,0.958697841,0.28156,0.853663548,0.252
463,0.965658958,0.2861,0.852239703,0.2527
464,0.960982544,0.2852,0.858674641,0.2539
465,0.965536966,0.28706,0.855583456,0.2527
466,0.958702101,0.28388,0.843036044,0.2535
467,0.964561129,0.2861,0.855940366,0.2549
468,0.957659285,0.28472,0.843614562,0.2465
469,0.96073134,0.28354,0.855198517,0.2527
470,0.957878438,0.2855,0.855582269,0.2533
471,0.962790703,0.2857,0.858064411,0.2554
472,0.953316749,0.28402,0.827320512,0.2467
473,0.958046486,0.28682,0.862529789,0.2554
474,0.955261589,0.28384,0.849819762,0.2544
475,0.951096415,0.2827,0.845059438,0.2474
476,0.952298716,0.28144,0.847597176,0.2535
477,0.95561952,0.28582,0.855760657,0.2551
478,0.953889097,0.2824,0.842007975,0.2501
479,0.950010642,0.28182,0.850769746,0.2523
480,0.956422957,0.28412,0.858897132,0.2544
481,0.951767028,0.28358,0.857865788,0.2546
482,0.954004739,0.28442,0.850332574,0.252
483,0.957519673,0.28604,0.85039349,0.2553
484,0.953636649,0.28474,0.87024868,0.2576
485,0.956665551,0.28436,0.849144288,0.253
486,0.95225846,0.28408,0.846950251,0.2514
487,0.948603936,0.2812,0.843615815,0.2526
488,0.95150886,0.28276,0.865452252,0.2545
489,0.955341899,0.28502,0.850571209,0.2512
490,0.948590263,0.28408,0.870132582,0.2553
491,0.950735682,0.28338,0.847544147,0.2504
492,0.95004696,0.2834,0.821357647,0.2468
493,0.952320778,0.28272,0.881087854,0.2582
494,0.953334072,0.28232,0.862530196,0.2588
495,0.95050228,0.28254,0.8507621,0.2546
496,0.946039589,0.28156,0.875296976,0.2565
497,0.945628808,0.2823,0.877114359,0.2604
498,0.942322016,0.27968,0.861332157,0.2564
499,0.945991313,0.2847,0.892437656,0.2652
500,0.945615975,0.28338,0.866617438,0.26
