Epoch,Train Loss,Train Error,Test Loss,Test Error
213,1.41208194,0.41794,0.949905159,0.2915
214,1.40781051,0.4185,0.947549593,0.2899
215,1.40616645,0.41584,0.937554844,0.287
216,1.40492108,0.41566,0.942728928,0.2902
217,1.40519179,0.41802,0.932725649,0.2915
218,1.40283629,0.41382,0.944630185,0.286
219,1.40348726,0.41592,0.932280605,0.2876
220,1.40356198,0.41624,0.923858597,0.2844
221,1.39870054,0.41288,0.925087901,0.2898
222,1.3984586,0.41454,0.950105926,0.2909
223,1.40179015,0.4144,0.939515969,0.2862
224,1.40067129,0.41222,0.941634086,0.2881
225,1.40040766,0.41308,0.929794275,0.2865
226,1.39961948,0.4141,0.93042037,0.2844
227,1.39549702,0.4125,0.937486429,0.2886
228,1.39905287,0.4125,0.930166023,0.2844
229,1.39379745,0.4109,0.931897081,0.2801
230,1.39558545,0.41424,0.941178105,0.2887
231,1.39727609,0.41266,0.930372942,0.2839
232,1.39458471,0.41272,0.931064422,0.2854
233,1.39170075,0.41124,0.947465584,0.2895
234,1.39711659,0.4119,0.9113728,0.2833
235,1.39436185,0.41304,0.937096035,0.287
236,1.39200534,0.41052,0.929741786,0.282
237,1.39101807,0.40922,0.930654638,0.2847
238,1.39282566,0.41094,0.91462747,0.2807
239,1.39353347,0.41112,0.923462749,0.2828
240,1.3885849,0.4089,0.923823617,0.2811
241,1.38376339,0.40696,0.938665541,0.2851
242,1.38792611,0.40926,0.919546553,0.2799
243,1.38767165,0.40878,0.917566721,0.2803
244,1.38732248,0.40822,0.927646731,0.2769
245,1.38814092,0.40632,0.920902998,0.2781
246,1.38518181,0.4074,0.923185518,0.2771
247,1.38262646,0.40574,0.933514509,0.2839
248,1.3833237,0.4047,0.90999126,0.2765
249,1.38430344,0.40934,0.91775701,0.2808
250,1.38367372,0.40688,0.910564619,0.2753
251,1.38078946,0.407,0.91784969,0.279
252,1.38241278,0.40736,0.902072186,0.2755
253,1.38509975,0.40588,0.909393255,0.2768
254,1.38387831,0.4066,0.909340867,0.2776
255,1.37905835,0.4051,0.913865452,0.2785
256,1.38174533,0.40498,0.912223096,0.2786
257,1.37986372,0.40394,0.912160851,0.2813
258,1.38045308,0.4054,0.908758275,0.2776
259,1.37894767,0.40394,0.902586094,0.2781
260,1.37765013,0.40482,0.912319794,0.2762
261,1.37562508,0.4035,0.914146847,0.2786
262,1.38016108,0.40562,0.907865117,0.2741
263,1.37913949,0.40734,0.895699513,0.2755
264,1.37737202,0.40278,0.912823977,0.2764
265,1.37384639,0.40236,0.900685729,0.2758
266,1.37441029,0.40286,0.917853466,0.2785
267,1.37627306,0.40244,0.902451428,0.2746
268,1.37697073,0.40564,0.920217646,0.2791
269,1.37229295,0.40422,0.90865258,0.273
270,1.37402464,0.40248,0.909870529,0.2769
271,1.37194932,0.4014,0.906068325,0.2743
272,1.37372132,0.40144,0.901158267,0.2725
273,1.37192442,0.40056,0.900086433,0.2741
274,1.37196324,0.40194,0.908429646,0.2759
275,1.3676887,0.40044,0.912537388,0.275
276,1.36854016,0.39932,0.914392802,0.2719
277,1.36800055,0.39924,0.907961272,0.2741
278,1.37135075,0.4017,0.895464594,0.2729
279,1.37228954,0.40218,0.900869668,0.2706
280,1.36968964,0.40056,0.891059834,0.275
281,1.37032319,0.40082,0.896867506,0.2708
282,1.36633681,0.3999,0.892987897,0.2725
283,1.3684959,0.4009,0.888482789,0.2726
284,1.36709852,0.40042,0.900714505,0.2768
285,1.3658709,0.39778,0.896150694,0.2718
286,1.36248959,0.39576,0.905697382,0.2731
287,1.36371704,0.39918,0.882250671,0.2672
288,1.36054186,0.39726,0.903055348,0.2709
289,1.36384017,0.39954,0.894576092,0.2731
290,1.36548492,0.40062,0.880021983,0.2702
291,1.36287545,0.39966,0.889815917,0.2697
292,1.36726593,0.39918,0.886241444,0.2692
293,1.36373996,0.3971,0.890870605,0.2673
294,1.36320334,0.39834,0.897756563,0.2708
295,1.36346968,0.39672,0.894201201,0.2695
296,1.36275582,0.39886,0.896069764,0.2737
297,1.36158527,0.39596,0.887014573,0.2686
298,1.36004753,0.39544,0.8784644,0.2757
299,1.35885206,0.39758,0.887563554,0.2643
300,1.35807169,0.39688,0.888987777,0.2671
301,1.35749088,0.39734,0.883133111,0.2681
302,1.35978221,0.39674,0.884999149,0.2676
303,1.35704517,0.39472,0.881884298,0.272
304,1.35853064,0.39376,0.901805072,0.2686
305,1.35582188,0.39522,0.874427119,0.2674
306,1.35757192,0.39652,0.885097105,0.2664
307,1.35415469,0.39432,0.893053237,0.2692
308,1.35495246,0.39534,0.890852573,0.2721
309,1.35523804,0.39504,0.891640614,0.2674
310,1.35464645,0.3953,0.890290043,0.2683
311,1.36032852,0.39558,0.887997077,0.2689
312,1.35645351,0.39682,0.8873562,0.2651
313,1.35590022,0.39522,0.881123688,0.2658
314,1.35520416,0.3943,0.875581662,0.2664
315,1.35203291,0.39346,0.878688907,0.2678
316,1.356189,0.3978,0.882525235,0.2663
317,1.35332016,0.39254,0.880211084,0.2646
318,1.34819148,0.39402,0.884653502,0.2669
319,1.35099953,0.39412,0.872275341,0.2617
320,1.34927303,0.39272,0.876003545,0.2634
321,1.3520403,0.39528,0.876581444,0.2661
322,1.35361091,0.39402,0.880295305,0.2631
323,1.35158362,0.3939,0.878992826,0.2669
324,1.35181673,0.3924,0.887067112,0.2697
325,1.35187091,0.39434,0.888661352,0.2661
326,1.3488227,0.39146,0.877134543,0.2703
327,1.34992021,0.39288,0.868085876,0.2635
328,1.35021229,0.3925,0.882134918,0.264
329,1.34653364,0.39054,0.862558589,0.2602
330,1.34559603,0.38912,0.865805112,0.2645
331,1.349312,0.39302,0.871485783,0.2626
332,1.34478881,0.39024,0.873503093,0.2617
333,1.34779634,0.38958,0.86643075,0.2614
334,1.34537665,0.3898,0.881518635,0.2662
335,1.34483726,0.38952,0.873537523,0.2622
336,1.34643878,0.39218,0.871435625,0.2623
337,1.34590753,0.3907,0.873329353,0.2635
338,1.34505204,0.389,0.872578141,0.2617
339,1.34358158,0.3906,0.852409056,0.2619
340,1.34455786,0.39024,0.862199014,0.2608
341,1.34184959,0.39044,0.886912085,0.2652
342,1.34252571,0.38816,0.862596275,0.2583
343,1.34245003,0.39028,0.869099574,0.2599
344,1.34407466,0.39164,0.882896374,0.2588
345,1.34089715,0.38856,0.873268594,0.2649
346,1.34274134,0.38916,0.875349849,0.2641
347,1.3378327,0.38642,0.882126744,0.2629
348,1.34207136,0.3893,0.876072864,0.2625
349,1.34150765,0.38928,0.875693292,0.2596
350,1.34161858,0.3896,0.871943403,0.2608
351,1.33759959,0.38862,0.864121942,0.2615
352,1.3395077,0.38966,0.856949573,0.2625
353,1.34279049,0.38848,0.865355451,0.2622
354,1.3367097,0.3864,0.86423629,0.2603
355,1.33668203,0.38586,0.865858716,0.2633
356,1.33624634,0.38712,0.876151147,0.2634
357,1.33627818,0.38704,0.865461926,0.2615
358,1.3400981,0.3885,0.886298992,0.2619
359,1.33816361,0.38548,0.866377059,0.2621
360,1.33661191,0.38878,0.856617114,0.2616
361,1.33731713,0.38732,0.86919767,0.2623
362,1.33805607,0.38554,0.857629079,0.2575
363,1.33554299,0.3877,0.870774586,0.2623
364,1.3383453,0.38658,0.870341418,0.2603
365,1.33592187,0.38668,0.869621046,0.26
366,1.33791497,0.38828,0.874586339,0.2616
367,1.33357884,0.38554,0.861585184,0.2597
368,1.33513556,0.3855,0.868950682,0.2616
369,1.33537617,0.38476,0.875474517,0.2592
370,1.3340782,0.38594,0.856816852,0.2623
371,1.32882702,0.38148,0.867578533,0.2577
372,1.32829611,0.3843,0.865160605,0.2603
373,1.33164282,0.38792,0.865637768,0.2577
374,1.33401145,0.386,0.861163111,0.2598
375,1.329575,0.38342,0.86020951,0.2574
376,1.3319936,0.3852,0.87069474,0.2615
377,1.32880946,0.38398,0.880108131,0.2597
378,1.33113539,0.38566,0.854280437,0.256
379,1.33110768,0.38396,0.86743248,0.2595
380,1.33194348,0.38602,0.864451867,0.2603
381,1.33228607,0.38446,0.878039802,0.26
382,1.3302699,0.38638,0.869206323,0.2589
383,1.32977081,0.38502,0.865603709,0.2625
384,1.33241937,0.38548,0.85723179,0.2565
385,1.32928014,0.38642,0.865069537,0.258
386,1.32721893,0.38386,0.890028597,0.2654
387,1.33180708,0.38568,0.883248313,0.2651
388,1.33066936,0.3847,0.875175705,0.2591
389,1.32750709,0.38268,0.872770463,0.2573
390,1.33361356,0.38578,0.87727624,0.2592
391,1.32463256,0.38296,0.852655787,0.2547
392,1.32692686,0.3833,0.863568729,0.2556
393,1.32917664,0.3837,0.85831148,0.2545
394,1.32473191,0.38326,0.843029442,0.2587
395,1.32284061,0.38176,0.855612003,0.2553
396,1.32577163,0.38362,0.86830548,0.2626
397,1.32410668,0.38218,0.863986131,0.2574
398,1.32681493,0.38192,0.864455572,0.2602
399,1.3265724,0.38404,0.869922948,0.2574
400,1.32551268,0.38318,0.848192053,0.256
401,1.32270581,0.38054,0.857866095,0.257
402,1.32465974,0.38246,0.857696052,0.2568
403,1.32249311,0.382,0.847901374,0.2533
404,1.32327574,0.3814,0.846838301,0.2553
405,1.32586953,0.38264,0.854215238,0.2542
406,1.32296403,0.38424,0.848383344,0.2546
407,1.32223838,0.3803,0.858259304,0.2553
408,1.32702307,0.38466,0.855799581,0.2531
409,1.32464999,0.38046,0.86195797,0.256
410,1.31953145,0.38182,0.860897678,0.2543
411,1.32124123,0.38212,0.8652063,0.2584
412,1.32455705,0.38196,0.86539464,0.2545
413,1.31963654,0.38054,0.84990124,0.2526
414,1.31900133,0.3797,0.860121454,0.2539
415,1.32431564,0.3819,0.861544337,0.2553
416,1.32066405,0.38032,0.878154031,0.2585
417,1.31915979,0.37794,0.854526499,0.2526
418,1.3193488,0.38012,0.865037706,0.2558
419,1.3172945,0.37866,0.845069926,0.2523
420,1.32110425,0.38212,0.860225225,0.2536
421,1.32069448,0.37874,0.847414503,0.2515
422,1.32188094,0.38122,0.858199143,0.2541
423,1.32014857,0.38042,0.860611311,0.2556
424,1.31644472,0.37758,0.85610912,0.255
425,1.32107543,0.3823,0.85509735,0.2562
426,1.32172837,0.38244,0.853868136,0.2533
427,1.31716934,0.3788,0.837154644,0.2556
428,1.3186454,0.37926,0.861447097,0.2545
429,1.32115486,0.3811,0.846464117,0.2536
430,1.31685268,0.3796,0.849207625,0.2548
431,1.31929808,0.38084,0.851047909,0.2555
432,1.31865366,0.37956,0.845860571,0.2536
433,1.31715781,0.37696,0.868160785,0.2556
434,1.316206,0.37814,0.843588755,0.2543
435,1.31275026,0.3778,0.853593441,0.2557
436,1.31741857,0.37874,0.854296431,0.2548
437,1.31686626,0.3773,0.839932973,0.2535
438,1.31554269,0.37958,0.850103879,0.2554
439,1.31554451,0.37882,0.83226528,0.2518
440,1.31460146,0.37864,0.878991601,0.2597
441,1.31567739,0.379,0.856649027,0.2517
442,1.31833873,0.3795,0.855893376,0.2539
443,1.31570566,0.37764,0.847263704,0.2531
444,1.31645178,0.3786,0.850979301,0.2484
445,1.31383554,0.3774,0.864518269,0.2524
446,1.31541597,0.3793,0.84321732,0.2517
447,1.31208459,0.37786,0.85882953,0.2506
448,1.31476136,0.3784,0.856736104,0.2511
449,1.31240146,0.37772,0.855628731,0.2518
450,1.31228722,0.37692,0.842553822,0.2533
451,1.31256118,0.37492,0.843669795,0.2469
452,1.31548254,0.3786,0.841460636,0.2531
453,1.31043116,0.37828,0.849682403,0.2521
454,1.31354423,0.37858,0.84060928,0.2505
455,1.3106762,0.37544,0.837941489,0.2508
456,1.31265498,0.37868,0.853986998,0.2507
457,1.31084929,0.37756,0.849002814,0.2495
458,1.31217912,0.37866,0.850423971,0.2493
459,1.31177954,0.3769,0.853101751,0.2484
460,1.30497262,0.37464,0.846219714,0.2493
461,1.31102841,0.37676,0.837573445,0.2485
462,1.30521399,0.37608,0.8456418,0.2511
463,1.30878063,0.37482,0.830594555,0.2467
464,1.30860724,0.37656,0.839572138,0.2454
465,1.30240267,0.37452,0.828261576,0.2494
466,1.31161001,0.37832,0.863385376,0.2502
467,1.30861352,0.37726,0.834722501,0.2468
468,1.30777858,0.37664,0.844417618,0.2503
469,1.30749934,0.37596,0.843407879,0.2516
470,1.30855271,0.37682,0.830511881,0.2493
471,1.30907784,0.37818,0.850334445,0.2504
472,1.30540974,0.37672,0.837758608,0.2489
473,1.31045259,0.37728,0.846847547,0.2494
474,1.30946665,0.37584,0.837215708,0.247
475,1.30813562,0.37334,0.842483746,0.2501
476,1.30501468,0.3768,0.836349034,0.2487
477,1.30530464,0.37268,0.850198148,0.25
478,1.30978089,0.37702,0.848663699,0.2499
479,1.30556516,0.37482,0.838421798,0.2489
480,1.30450398,0.375,0.839336945,0.2487
481,1.30452748,0.3737,0.84379451,0.2511
482,1.30762572,0.37364,0.843455402,0.2521
483,1.30545701,0.37586,0.84252749,0.2495
484,1.30701002,0.37564,0.850256286,0.2515
485,1.3065707,0.3751,0.837898218,0.2486
486,1.30366827,0.3762,0.828267941,0.2443
487,1.30422894,0.37296,0.831779066,0.2483
488,1.30421049,0.37626,0.841953328,0.2519
489,1.30620034,0.37406,0.837338386,0.2496
490,1.30934173,0.37568,0.836290088,0.2497
491,1.30564354,0.37526,0.846971503,0.2502
492,1.30415196,0.37466,0.83680096,0.2475
493,1.30556451,0.3754,0.843491368,0.2451
494,1.30204898,0.37198,0.842464343,0.2466
495,1.30262548,0.37254,0.839261547,0.2508
496,1.29917136,0.37292,0.851232591,0.2502
497,1.30219866,0.37476,0.852639964,0.2491
498,1.300011,0.37302,0.844853131,0.2469
499,1.30234895,0.37336,0.851159546,0.2499
500,1.30232731,0.37506,0.846647971,0.2513
