Epoch,Train Loss,Train Error,Test Loss,Test Error
140,0.0902461738,0.02984,1.42963076,0.2331
141,0.0845105271,0.02756,1.37658345,0.2091
142,0.0882328911,0.02982,1.36875992,0.213
143,0.0833982,0.02806,1.46449424,0.2259
144,0.0893540877,0.03056,1.36911698,0.2246
145,0.076458842,0.02532,1.50308586,0.2624
146,0.0819615018,0.0273,1.3952466,0.2266
147,0.0822164495,0.02728,1.39750226,0.2221
148,0.0834059941,0.02768,1.45382024,0.2315
149,0.0842683661,0.0278,1.45157247,0.2343
150,0.0847524951,0.02884,1.35505716,0.2052
151,0.0748221264,0.02536,1.44187796,0.23
152,0.0823606227,0.02844,1.38886308,0.2223
153,0.0793164622,0.0265,1.46991305,0.239
154,0.0787585324,0.02588,1.42916755,0.2108
155,0.0797605887,0.02674,1.42200404,0.2359
156,0.0765926686,0.02522,1.4359891,0.2299
157,0.070244328,0.02294,1.46368108,0.2173
158,0.0790700271,0.02632,1.49168882,0.2396
159,0.0749206857,0.0244,1.46732994,0.2215
160,0.0717195748,0.02372,1.48175661,0.2269
161,0.0737099964,0.02414,1.45371861,0.2328
162,0.0733870529,0.0247,1.47501538,0.2269
163,0.0700819162,0.02294,1.51553943,0.2444
164,0.0723718447,0.02412,1.46135677,0.2151
165,0.0738273653,0.02452,1.41673363,0.2223
166,0.0677832618,0.02318,1.54627566,0.2315
167,0.0645522505,0.02184,1.55054703,0.2094
168,0.0757659974,0.02566,1.48160725,0.2252
169,0.0664170151,0.02272,1.55743751,0.2267
170,0.0652448957,0.02102,1.45305848,0.2033
171,0.065807639,0.02228,1.46603915,0.2174
172,0.0702884201,0.02402,1.52087476,0.2357
173,0.0769419294,0.02482,1.38829446,0.2074
174,0.0607534787,0.02026,1.49478646,0.2274
175,0.0598929021,0.01978,1.47468948,0.2083
176,0.0752086985,0.02494,1.41840676,0.2096
177,0.0661713942,0.02198,1.45700339,0.2086
178,0.059604758,0.02004,1.46812694,0.2197
179,0.0645215628,0.0214,1.58925852,0.2383
180,0.0651908575,0.02142,1.52213624,0.2234
181,0.0656217022,0.02088,1.44901088,0.2155
182,0.0649931311,0.02172,1.48342405,0.2277
183,0.0614946156,0.02116,1.44637043,0.2144
184,0.05765738,0.01934,1.49714459,0.2248
185,0.062248581,0.02042,1.50243337,0.2265
186,0.0635301753,0.02058,1.49459943,0.2227
187,0.0581349697,0.01972,1.48422987,0.2287
188,0.0554768113,0.01866,1.50328368,0.2277
189,0.0628762454,0.02056,1.38085274,0.2015
190,0.0606456411,0.0205,1.44201409,0.2279
191,0.0604069148,0.02036,1.49235673,0.2061
192,0.0577288838,0.01984,1.54308705,0.2345
193,0.0537817618,0.01812,1.54121771,0.2368
194,0.061904591,0.02072,1.49956043,0.2105
195,0.0571045932,0.01946,1.47544452,0.2061
196,0.0581010509,0.0195,1.48316654,0.2081
197,0.0596536021,0.01972,1.39750769,0.2058
198,0.0566979161,0.01868,1.42850869,0.2143
199,0.0517743744,0.0173,1.44549387,0.22
200,0.056229527,0.01832,1.6324378,0.2579
201,0.0519598778,0.01762,1.50001124,0.2219
202,0.0572972986,0.01952,1.46963938,0.215
203,0.0570365371,0.01902,1.50939601,0.2278
204,0.0496783358,0.01648,1.50920333,0.2146
205,0.049802866,0.0169,1.49397667,0.2236
206,0.0541097479,0.01786,1.52394335,0.2321
207,0.0597729559,0.01982,1.49110687,0.2147
208,0.0524155715,0.01714,1.44399113,0.2101
209,0.0558206323,0.01914,1.52086693,0.2382
210,0.05146492,0.01642,1.53098487,0.2196
211,0.0494589379,0.01676,1.5651353,0.2271
212,0.0532982452,0.01782,1.49883783,0.2211
213,0.0570428233,0.01842,1.5593419,0.2268
214,0.0497342837,0.01614,1.62179703,0.2508
215,0.0522683438,0.0172,1.6327775,0.2389
216,0.0480419124,0.01564,1.60555551,0.2228
217,0.0525157346,0.0177,1.45975266,0.2061
218,0.0471742258,0.0158,1.5038834,0.219
219,0.0515296033,0.01736,1.52258114,0.2204
220,0.0553244692,0.01894,1.48337942,0.2158
221,0.051189897,0.01658,1.43905668,0.2084
222,0.045571774,0.01484,1.55703995,0.2283
223,0.0516571395,0.01736,1.55409941,0.2309
224,0.0450525174,0.01522,1.464471,0.1982
225,0.0487997088,0.0159,1.60845752,0.2231
226,0.0487729705,0.01608,1.50602008,0.2081
227,0.0485334178,0.01732,1.54563261,0.2134
228,0.0479410878,0.0158,1.51455455,0.2149
229,0.0463381214,0.01564,1.51469128,0.2156
230,0.0458489299,0.01538,1.58640016,0.2266
231,0.048027282,0.01608,1.55869624,0.2283
232,0.0471619113,0.01592,1.54494721,0.2089
233,0.0434092024,0.01474,1.56545276,0.2054
234,0.0451049242,0.01444,1.61357564,0.2269
235,0.0427684291,0.0142,1.56117477,0.2272
236,0.0463503457,0.01538,1.64028215,0.2299
237,0.0494803194,0.01616,1.64762106,0.2313
238,0.0434845221,0.01442,1.46706401,0.202
239,0.0445029358,0.01494,1.6127339,0.2204
240,0.0446564507,0.0145,1.66581309,0.2416
241,0.0465891229,0.01524,1.6564544,0.2224
242,0.046826173,0.01508,1.58973993,0.2316
243,0.0443337846,0.01394,1.47829569,0.2173
244,0.0455470031,0.01506,1.61273773,0.236
245,0.0460769546,0.01498,1.48239911,0.2176
246,0.0437287825,0.01472,1.51226593,0.2227
247,0.0414003741,0.01384,1.5458183,0.2143
248,0.0445201065,0.01476,1.56742308,0.2253
249,0.0395230047,0.01352,1.58248834,0.2265
250,0.040059334,0.01384,1.50135465,0.2049
251,0.0442180668,0.01502,1.6527229,0.2283
252,0.0433881734,0.01462,1.61285639,0.2181
253,0.0460326716,0.01576,1.61904798,0.2419
254,0.0375840072,0.01254,1.58351707,0.2098
255,0.0380421045,0.01276,1.61489525,0.2319
256,0.0442809277,0.01506,1.52183972,0.1993
257,0.0412512489,0.01392,1.56351687,0.2135
258,0.0443414253,0.01506,1.62273101,0.2145
259,0.0402377912,0.01272,1.55048263,0.2132
260,0.0421948649,0.01322,1.60169738,0.2278
261,0.0417477161,0.01362,1.62069689,0.2296
262,0.0386766968,0.01306,1.64591064,0.2359
263,0.0361852238,0.01306,1.58715298,0.2154
264,0.0392620559,0.01298,1.60591151,0.2193
265,0.0397115848,0.01314,1.61422662,0.2139
266,0.0413726923,0.01356,1.61115932,0.218
267,0.038016458,0.01228,1.63691039,0.2302
268,0.0380317701,0.01304,1.614874,0.2119
269,0.0385862742,0.01254,1.66601798,0.2311
270,0.0378012749,0.0126,1.5675516,0.2128
271,0.0412844039,0.01394,1.67251493,0.2215
272,0.0387952592,0.0123,1.58257925,0.2164
273,0.0360318549,0.01208,1.58207246,0.2102
274,0.0367705777,0.0121,1.57816376,0.2156
275,0.0394668641,0.0129,1.50210656,0.206
276,0.0384107691,0.01252,1.69200588,0.2304
277,0.0379014358,0.01258,1.59290679,0.2088
278,0.0345565666,0.01156,1.56819915,0.2161
279,0.0347158497,0.01136,1.55078483,0.2143
280,0.0350781765,0.01184,1.64967472,0.2154
281,0.0412581633,0.01318,1.5632926,0.2114
282,0.0442822666,0.01416,1.57086908,0.2282
283,0.0331245114,0.01106,1.69627985,0.2347
284,0.0389057584,0.01226,1.58465498,0.2101
285,0.0361666879,0.01214,1.62188188,0.2248
286,0.0331884166,0.0112,1.59790589,0.2115
287,0.0352080729,0.0111,1.54350518,0.1984
288,0.0344818256,0.01114,1.67567011,0.2231
289,0.039891059,0.01376,1.69249769,0.2347
290,0.0410984443,0.01362,1.58580781,0.2204
291,0.0332880939,0.0108,1.50489437,0.2049
292,0.0295530031,0.00916,1.60603402,0.2109
293,0.0372940988,0.01168,1.59995305,0.2192
294,0.0346202284,0.0115,1.57806713,0.2178
295,0.0336192901,0.01104,1.56303903,0.2206
296,0.0345878624,0.01106,1.58661721,0.201
297,0.0350544643,0.01136,1.76894063,0.2374
298,0.0357281804,0.01186,1.65505126,0.2179
299,0.0356840801,0.012,1.67682546,0.218
300,0.0345911977,0.01186,1.62729324,0.2074
301,0.0341412185,0.01158,1.56454181,0.2142
302,0.0344148,0.01176,1.63768992,0.226
303,0.0308683421,0.01054,1.64982623,0.2099
304,0.0339010043,0.01166,1.64622478,0.2145
305,0.0325143233,0.01126,1.57198718,0.2053
306,0.0348523103,0.0114,1.68693393,0.2335
307,0.0337202632,0.01082,1.67385359,0.2257
308,0.0352622287,0.01196,1.56623287,0.203
309,0.0335096216,0.0109,1.65320559,0.2201
310,0.0323413832,0.01078,1.68852491,0.2152
311,0.0292204416,0.00944,1.68939481,0.2385
312,0.0322808526,0.01072,1.70211917,0.2265
313,0.0340612038,0.01146,1.69090547,0.225
314,0.0364974329,0.01194,1.60281232,0.2116
315,0.0334825899,0.01152,1.58477739,0.2123
316,0.0282591073,0.00944,1.55884585,0.2036
317,0.031894091,0.01006,1.66165272,0.2236
318,0.0282546379,0.00978,1.60819032,0.2134
319,0.0327870849,0.01098,1.65393353,0.2266
320,0.033476645,0.01156,1.60690902,0.2181
321,0.0313578277,0.01064,1.68685575,0.2253
322,0.0343496596,0.01124,1.5777904,0.2118
323,0.029484182,0.00948,1.63946345,0.2095
324,0.0297329158,0.00966,1.58463829,0.2156
325,0.0276429047,0.00896,1.59428948,0.2085
326,0.0281251941,0.00916,1.67768126,0.2199
327,0.0349576602,0.01124,1.61314269,0.2168
328,0.0274918838,0.0093,1.64186221,0.2245
329,0.0331668546,0.01122,1.63046254,0.2078
330,0.0271176435,0.00936,1.61206838,0.2101
331,0.0303340414,0.01136,1.7108195,0.2149
332,0.0298931442,0.0098,1.58219607,0.2058
333,0.0332435822,0.0107,1.63309519,0.2102
334,0.0341640582,0.01154,1.68461845,0.2174
335,0.0292505087,0.00936,1.59332268,0.2132
336,0.0265113773,0.00832,1.68163409,0.2073
337,0.0292804871,0.00988,1.62450883,0.216
338,0.0260322511,0.0086,1.70925215,0.2134
339,0.0285570615,0.0096,1.70777282,0.2187
340,0.0330970073,0.0109,1.54967035,0.1967
341,0.0309103647,0.01034,1.5907875,0.2087
342,0.0263857265,0.00848,1.66962104,0.218
343,0.0279832406,0.00904,1.6019157,0.1941
344,0.0302894743,0.00978,1.60057334,0.2111
345,0.0291140021,0.00968,1.59898613,0.2059
346,0.0287066761,0.0092,1.68673471,0.2153
347,0.0268343645,0.00898,1.5974787,0.2034
348,0.031104998,0.01018,1.63185253,0.2063
349,0.0269554239,0.00874,1.63468586,0.2157
350,0.0260706566,0.00864,1.60037308,0.2104
351,0.0294094775,0.00972,1.6918899,0.214
352,0.0298244547,0.00948,1.54827529,0.2037
353,0.026868815,0.0089,1.60318657,0.2076
354,0.0286278461,0.0097,1.6281495,0.2045
355,0.0274228134,0.00942,1.56715232,0.1896
356,0.0280881033,0.00884,1.65626617,0.2065
357,0.0288868804,0.00934,1.63391377,0.2088
358,0.0307083037,0.01026,1.77102243,0.2431
359,0.0260003688,0.00848,1.6393645,0.2086
360,0.0297296615,0.00936,1.72936539,0.2162
361,0.030315144,0.01022,1.65801529,0.2128
362,0.0283030373,0.00944,1.64471938,0.2085
363,0.0264622088,0.00892,1.60166131,0.2113
364,0.0270122526,0.00852,1.54238982,0.2016
365,0.0241353939,0.00792,1.58259135,0.2038
366,0.0275870606,0.00942,1.6506471,0.2088
367,0.027740306,0.00886,1.60740566,0.2146
368,0.0260031607,0.00854,1.6267228,0.2175
369,0.0258414661,0.00858,1.65076269,0.2098
370,0.0224326189,0.0075,1.68184432,0.218
371,0.0311484229,0.00998,1.76644841,0.219
372,0.0298904479,0.01006,1.64212917,0.2125
373,0.0252513519,0.0087,1.67365494,0.2184
374,0.0262253624,0.00872,1.61736034,0.212
375,0.0276603158,0.00876,1.65255329,0.2131
376,0.0284865053,0.00922,1.67176045,0.199
377,0.0269129019,0.00844,1.56459125,0.1985
378,0.0226989368,0.00726,1.63777378,0.2136
379,0.0211416198,0.00702,1.64461188,0.2045
380,0.0294351434,0.01034,1.77585939,0.2164
381,0.0268259151,0.00902,1.68852431,0.2053
382,0.0243477548,0.00854,1.76537304,0.2264
383,0.0239265344,0.00784,1.72102834,0.2188
384,0.023326012,0.00754,1.71708227,0.2131
385,0.0300972076,0.01016,1.81203194,0.2271
386,0.0268131649,0.0089,1.64633464,0.2011
387,0.0256186888,0.00862,1.6283064,0.1996
388,0.0257979488,0.00826,1.63620188,0.2043
389,0.0267649006,0.0087,1.67576878,0.212
390,0.0226695862,0.00794,1.67378773,0.2007
391,0.0266820646,0.009,1.73025773,0.2036
392,0.0249624071,0.00848,1.59773046,0.2009
393,0.0243640174,0.0078,1.69800439,0.2073
394,0.02185398,0.0069,1.68284558,0.2074
395,0.0277737998,0.00952,1.58743897,0.2068
396,0.0198430918,0.00684,1.72212531,0.2263
397,0.0256588839,0.00868,1.83063336,0.2249
398,0.027994205,0.00898,1.6638416,0.2191
399,0.0244486801,0.00808,1.7667294,0.2247
400,0.0264554073,0.00838,1.76145523,0.2224
401,0.0216314105,0.00702,1.66453419,0.2001
402,0.0217807482,0.0069,1.67033569,0.2128
403,0.0267732678,0.0082,1.64654281,0.2046
404,0.0236104004,0.0075,1.69310896,0.2209
405,0.02350462,0.00756,1.62413119,0.2004
406,0.0199522722,0.00678,1.73014017,0.2114
407,0.0243934982,0.00782,1.69193741,0.2171
408,0.0229921341,0.00724,1.72329045,0.2131
409,0.0261739579,0.00908,1.64074894,0.2163
410,0.0210699171,0.007,1.66991965,0.2078
411,0.0261737046,0.00896,1.68301839,0.2136
412,0.0228163156,0.00716,1.60914638,0.207
413,0.0256934251,0.00828,1.76461406,0.2245
414,0.0228080274,0.00792,1.72806288,0.2213
415,0.0242326925,0.00824,1.67521915,0.1991
416,0.0258533531,0.00816,1.62843798,0.202
417,0.0207532518,0.00694,1.6363916,0.196
418,0.0243853163,0.00818,1.64428739,0.1957
419,0.0217035554,0.00702,1.7805195,0.2272
420,0.0221996137,0.00728,1.75288662,0.2192
421,0.0229205516,0.0077,1.72239978,0.2174
422,0.0245697273,0.00778,1.70556794,0.2128
423,0.0216205736,0.0074,1.66741526,0.2121
424,0.0210320696,0.00676,1.69600215,0.2083
425,0.0218934268,0.00722,1.77515353,0.2195
426,0.0253685004,0.00808,1.71543736,0.2087
427,0.0234983004,0.0079,1.72369343,0.2211
428,0.0187877056,0.00592,1.69696768,0.2016
429,0.0230798379,0.00782,1.76351974,0.2129
430,0.0236040884,0.00804,1.79440701,0.2284
431,0.0255533101,0.00836,1.75113128,0.2167
432,0.0216435756,0.00704,1.71837842,0.2125
433,0.0228233902,0.00782,1.71038058,0.2173
434,0.021679311,0.00662,1.68952633,0.2035
435,0.0206584888,0.00688,1.71482603,0.2151
436,0.0203780826,0.00658,1.73364024,0.216
437,0.0244735499,0.0077,1.68179182,0.2096
438,0.0207943075,0.00674,1.70347285,0.2093
439,0.022302286,0.0075,1.69229803,0.2061
440,0.0222507737,0.00712,1.73487421,0.2123
441,0.0228130869,0.0069,1.6991822,0.2103
442,0.021176334,0.00652,1.65706224,0.2029
443,0.0205088991,0.00676,1.71392419,0.2101
444,0.0251757656,0.0079,1.72851498,0.2127
445,0.0233990041,0.00736,1.71296431,0.2214
446,0.0189510253,0.0065,1.66737331,0.2072
447,0.0205831333,0.00666,1.73052382,0.2198
448,0.0260494852,0.00814,1.67727974,0.2245
449,0.0223478368,0.00726,1.68410223,0.209
450,0.020501892,0.00704,1.72879175,0.214
451,0.0268732148,0.00906,1.62950824,0.2036
452,0.0186106986,0.0061,1.60803632,0.2028
453,0.0195189087,0.0069,1.70945946,0.218
454,0.0173862379,0.00576,1.69727662,0.2049
455,0.0219205281,0.00728,1.67336135,0.2051
456,0.0233410483,0.0076,1.63756943,0.2103
457,0.0195462427,0.00624,1.73251118,0.2222
458,0.0204779637,0.0066,1.63870999,0.2035
459,0.0225646109,0.00746,1.59596349,0.197
460,0.0229288681,0.00726,1.66047947,0.213
461,0.0216513971,0.00706,1.63992625,0.2055
462,0.0192481746,0.00638,1.66826841,0.2019
463,0.022596357,0.00724,1.63370294,0.2056
464,0.0186881475,0.00618,1.64378517,0.2065
465,0.0170690453,0.00562,1.69206729,0.215
466,0.0204390023,0.00636,1.65104259,0.2034
467,0.0231096306,0.0074,1.65211288,0.1922
468,0.0225797387,0.00726,1.63808431,0.1967
469,0.0164711691,0.0054,1.67023031,0.2137
470,0.0175130427,0.00598,1.69864393,0.2012
471,0.0193860378,0.0066,1.67537123,0.2055
472,0.017787959,0.0058,1.80476473,0.2269
473,0.026259315,0.00844,1.62479052,0.2168
474,0.0217505723,0.0066,1.65125237,0.1982
475,0.0181717119,0.00612,1.67965768,0.2083
476,0.0190262526,0.0064,1.67277766,0.2072
477,0.0185629885,0.0059,1.70541524,0.2035
478,0.0220735005,0.00746,1.6694155,0.2088
479,0.0159890307,0.0054,1.73269256,0.213
480,0.0220650402,0.00702,1.60044857,0.1931
481,0.0167049012,0.00524,1.71511283,0.208
482,0.0204465538,0.0066,1.8013575,0.2104
483,0.0202452248,0.00652,1.72035294,0.2001
484,0.0220282171,0.00718,1.74456756,0.2109
485,0.0202244613,0.00668,1.7115206,0.2052
486,0.0183186188,0.00576,1.72235014,0.204
487,0.0210374121,0.00696,1.78556278,0.209
488,0.0176427712,0.00596,1.68935569,0.2043
489,0.0224508639,0.00744,1.66684526,0.2048
490,0.0189787114,0.00682,1.74819749,0.2062
491,0.0170898584,0.00548,1.66181234,0.2043
492,0.0181639081,0.00558,1.81860156,0.2204
493,0.0225474417,0.00716,1.74097361,0.2191
494,0.0195299313,0.0066,1.68486757,0.2058
495,0.0142370904,0.00508,1.65271664,0.2024
496,0.0185470721,0.00596,1.69680816,0.2024
497,0.0228672167,0.0074,1.70155459,0.2132
498,0.0177265742,0.00608,1.67101006,0.2013
499,0.0158392111,0.0055,1.7538967,0.2067
500,0.0212967962,0.00704,1.73892765,0.2107
